placeholder,wordNumber,tocflLevel,wordSimplified,wordTraditional,wordPinyin,wordType,wordTranslation
,,3,与,與,yǔ ,(Prep),and
,,3,玉,玉,yù ,(N),ball
,,3,玉米,玉米,yùmǐ ,(N),corn
,,3,预备,預備,yùbèi ,(VA),preparation
,,3,预备,預備,yùbèi ,(VA),preparation
,,3,预习,預習,yùxí ,(VA),preparation
,,3,遇到,遇到,yùdào ,(VA),meet
,,3,圆,圓,yuán ,(N),round
,,3,员工,員工,yuángōng ,(N),staff
,,3,原谅,原諒,yuánliàng ,(VS),forgive
,,3,原因,原因,yuányīn ,(N),reason
,,3,愿望,願望,yuànwàng ,(N),desire
,,3,院子,院子,yuànzi,(N),courtyard
,,3,约,約,yuē ,(Adv),about
,,3,约会,約會,yuēhuì ,(N),dating
,,3,约会,約會,yuēhuì ,(VA),dating
,,3,越,越,yuè ,(Adv),cross
,,3,月饼,月餅,yuèbĭng  ,(N),moon cake
,,3,阅读,閱讀,yuèdú ,(VA),read
,,3,乐团,樂團,yuètuán ,(N),band
,,3,运气,運氣,yùnqì ,(N),luck
,,3,在,在,zài ,(VA),exist
,,3,在意,在意,zàiyì ,(VS),care
,,3,在于,在於,zàiyú ,(VS),in
,,3,早,早,zăo ,(Adv),morning
,,3,早日,早日,zăorì ,(Adv),early
,,3,早晚,早晚,zăowăn ,(N),morning or later
,,3,造成,造成,zàochéng ,(VA),cause
,,3,噪音,噪音,zàoyīn ,(N),noise
,,3,责任,責任,zérèn ,(N),responsibility
,,3,增加,增加,zēngjiā ,(VS),increase
,,3,炸/炸,炸/炸,zhà/zhá ,(VA),fried
,,3,摘,摘,zhāi ,(VA),pick
,,3,站,站,zhàn,(N),stand
,,3,暂时,暫時,zhànshí ,(Adv),temporary
,,3,战争,戰爭,zhànzhēng ,(N),war
,,3,长,長,zhǎng,(VA),long
,,3,长大,長大,zhǎngdà ,(VS),grow up
,,3,掌握,掌握,zhăngwò ,(VA),master
,,3,障碍,障礙,zhàngài ,(N),obstacle
,,3,招待,招待,zhāodài ,(VA),invitation
,,3,招牌,招牌,zhāopái ,(N),shop sign
,,3,找钱,找錢,zhǎoqián ,(VA),give change
,,3,照,照,zhào ,(Prep),according to
,,3,照,照,zhào ,(VA),according to
,,3,哲学,哲學,zhéxué ,(N),philosophy
,,3,这里,這裏,zhèlĭ,(N),here
,,3,这下子,這下子,zhèxiàzi ,(N),now
,,3,这样,這樣,zhèyàng,(VS),so
,,3,这样子,這樣子,zhèyàngzi ,(Adv),in this way
,,3,这样子,這樣子,zhèyàngzi ,(VS),in this way
,,3,真的,真的,zhēnde ,(Adv),real
,,3,真理,真理,zhēnlĭ,(N),truth
,,3,真实,真實,zhēnshí ,(VS),reality
,,3,真是,真是,zhēnshì ,(Adv),really
,,3,真心,真心,zhēnxīn ,(VS),sincere
,,3,真正,真正,zhēnzhèng ,(Adv),real
,,3,真正,真正,zhēnzhèng ,(VS),real
,,3,珍贵,珍貴,zhēnguì ,(VS),precious
,,3,整,整,zhěng ,(Det),all
,,3,整理,整理,zhěnglĭ ,(VA),tidy
,,3,整齐,整齊,zhěngqí ,(VS),tidy
,,3,正,正,zhèng ,(Adv),just
,,3,正常,正常,zhèngcháng ,(VS),normal
,,3,正确,正確,zhèngquè ,(VS),correct
,,3,正式,正式,zhèngshì ,(VS),formal
,,3,证明,證明,zhèngmíng ,(VA),prove
,,3,证书,證書,zhèngshū ,(N),certificate
,,3,支,支,zhī ,(M),branch
,,3,知,知,zhī ,(VS),know
,,3,知识,知識,zhīshì ,(N),knowledge
,,3,之后,之後,zhīhòu ,(N),after
,,3,之间,之間,zhījiān ,(N),between
,,3,之前,之前,zhīqián,(N),before
,,3,直,直,zhí ,(VS),straight
,,3,直到,直到,zhídào ,(Prep),until
,,3,值得,值得,zhídé ,(VS),worth
,,3,殖民地,殖民地,zhímíndì ,(N),colony
,,3,植物,植物,zhíwù ,(N),plant
,,3,职员,職員,zhíyuán ,(N),staff
,,3,指,指,zhǐ ,(VA),refer to
,,3,只是,只是,zhĭshì ,(Conj),only
,,3,只要,只要,zhǐyào ,(Conj),if only
,,3,只有,只有,zhǐyǒu ,(Adv),only
,,3,只有,只有,zhĭyŏu ,(Conj),only
,,3,制度,制度,zhìdù ,(N),system
,,3,智慧,智慧,zhìhuì ,(N),wisdom
,,3,至少,至少,zhìshăo ,(Adv),at least
,,3,至于,至於,zhìyú ,(Prep),to
,,3,中,中,zhōng ,(N),middle
,,3,中部,中部,zhōngbù ,(N),central
,,3,中餐,中餐,zhōngcān ,(N),chinese food
,,3,终于,終於,zhōngyú ,(Adv),finally
,,3,钟,鐘,zhōng ,(N),bell
,,3,种,種,zhòng,(VA),kind
,,3,重点,重點,zhòngdiăn ,(N),focus on
,,3,重视,重視,zhòngshì ,(VS),pay attention to
,,3,周围,周圍,zhōuwéi ,(N),around
,,3,主动,主動,zhŭdòng ,(VS),initiative
,,3,主妇,主婦,zhŭfù ,(N),housewife
,,3,经理,主管,zhŭguăn ,(N),director
,,3,主人,主人,zhǔrén ,(N),owner
,,3,主任,主任,zhǔrèn ,(N),director
,,3,主题,主題,zhŭtí ,(N),theme
,,3,主要,主要,zhǔyào ,(VS),main
,,3,主要,主要,zhŭyào ,(Adv),main
,,3,主意,主意,zhǔyì ,(N),idea
,,3,祝,祝,zhù,(VA),wish
,,3,祝福,祝福,zhùfú ,(N),bless
,,3,祝福,祝福,zhùfú ,(VA),bless
,,3,助,助,zhù ,(VA),help
,,3,助理,助理,zhùlĭ ,(N),assistant
,,3,著名,著名,zhùmíng ,(VS),famous
,,3,抓,抓,zhuā ,(VA),grasp
,,3,专心,專心,zhuānxīn ,(VS),concentrate
,,3,专业,專業,zhuānyè ,(VS),major
,,3,状态,狀態,zhuàngtài ,(N),state
,,3,追求,追求,zhuīqiú ,(VA),pursue
,,3,准时,準時,zhŭnshí ,(VS),on time
,,3,着,著,zhuó ,(VA),be
,,3,资料,資料,zīliào ,(N),material
,,3,资源,資源,zīyuán ,(N),resource
,,3,仔细,仔細,zĭxì ,(VS),carefulness
,,3,自从,自從,zìcóng ,(Prep),since
,,3,自动,自動,zìdòng ,(VS),automatic
,,3,自然,自然,zìrán ,(VS),nature
,,3,自杀,自殺,zìshā ,(VA),suicide
,,3,自信,自信,zìxìn ,(VS),confidence
,,3,自由,自由,zìyóu ,(N),free
,,3,自由,自由,zìyóu ,(VS),free
,,3,自在,自在,zìzài ,(VS),comfortable
,,3,宗教,宗教,zōngjiào ,(N),religion
,,3,总而言之,總而言之,zǒngéryánzhī ,(Conj),all in all
,,3,总算,總算,zǒngsuàn ,(Adv),all
,,3,主席,總統,zǒngtǒng ,(N),president
,,3,总之,總之,zǒngzhī ,(Conj),reason
,,3,走走,走走,zǒuzǒu ,(VA),walk around
,,3,组,組,zŭ ,(M),group
,,3,祖父,祖父,zŭfù ,(N),grandfather
,,3,祖母,祖母,zŭmŭ ,(N),grandmother
,,3,祖先,祖先,zŭxiān ,(N),ancestor
,,3,嘴,嘴,zuǐ ,(N),mouth
,,3,醉,醉,zuì ,(VS),drunk
,,3,最初,最初,zuìchū ,(N),first time
,,3,最多,最多,zuìduō ,(Adv),most
,,3,最好,最好,zuìhǎo ,(Adv),most
,,3,最后,最後,zuìhòu ,(N),at last
,,3,最佳,最佳,zuìjiā ,(VS),optimal
,,3,最近,最近,zuìjìn,(N),recently
,,3,尊敬,尊敬,zūnjìng ,(VS),respect
,,3,作,作,zuò ,(VA),do
,,3,作品,作品,zuòpĭn ,(N),work
,,3,作者,作者,zuòzhě ,(N),author
,,3,座,座,zuò ,(M),seat
,,3,做/作法,做/作法,zuòfă ,(N),practice/method
,,3,做梦,做夢,zuòmèng ,(VA),dream
,,3,做人,做人,zuòrén ,(VA),be a person
,,3,做事,做事,zuòshì ,(VA),work
,,4,哎呀,哎呀,āiya ,(P),oops
,,4,哎哟,哎喲,āiyāo ,(P),ouch
,,4,爱好,愛好,àihào ,(N),hobby
,,4,爱好,愛好,àihào ,(VS),hobby
,,4,爱护,愛護,àihù ,(VA),take care of
,,4,爱人,愛人,àirén ,(N),spouse
,,4,安慰,安慰,ānwèi ,(VA),comfort
,,4,安装,安裝,ānzhuāng ,(VA),install
,,4,按,按,àn ,(VA),according to
,,4,按时,按時,ànshí ,(Adv),on time
,,4,暗,暗,àn ,(VS),dark
,,4,暗中,暗中,ànzhōng ,(Adv),secretly
,,4,肮脏,骯髒,āngzhāng ,(VS),dirty
,,4,熬,熬,áo ,(VA),boil
,,4,拔,拔,bá ,(VA),pull
,,4,把,把,bă ,(M),bundle
,,4,把握,把握,băwò ,(N),grasp
,,4,罢工,罷工,bàgōng ,(VA),strike
,,4,罢了,罷了,bàle ,(P),stop
,,4,摆脱,擺脫,băituō ,(VA),get rid of
,,4,败,敗,bài ,(VS),defeat
,,4,拜,拜,bài ,(VA),bye
,,4,拜拜,拜拜,bàibài ,(VA),bye-bye
,,4,拜访,拜訪,bàifăng ,(VA),visit
,,4,拜年,拜年,bàinián ,(VA),pay a new year call
,,4,拜托,拜託,bàituō ,(VA),ask
,,4,般,般,bān ,(N),like
,,4,班,班,bān ,(M),class
,,4,班长,班長,bānzhăng ,(N),squad leader
,,4,搬运,搬運,bānyùn ,(VA),carry
,,4,拌,拌,bàn ,(VA),mix
,,4,半路,半路,bànlù ,(N),halfway
,,4,半数,半數,bànshù ,(Det),half
,,4,办公,辦公,bàngōng ,(VA),office
,,4,办事,辦事,bànshì ,(VA),work
,,4,扮演,扮演,bànyăn ,(VA),play
,,4,傍晚,傍晚,bāngwăn ,(N),evening
,,4,磅,磅,bàng ,(M),pound
,,4,棒,棒,bàng ,(M),great
,,4,棒子,棒子,bàngzi ,(N),stick
,,4,包裹,包裹,bāoguǒ,(N),pack
,,4,包括,包括,bāokuò ,(VS),include
,,4,包装,包裝,bāozhuāng ,(N),package
,,4,包装,包裝,bāozhuāng ,(VA),package
,,4,保,保,băo ,(VA),save
,,4,保持,保持,băochí,(VS),keep
,,4,保存,保存,băocún,(VA),keep
,,4,保留,保留,băoliú ,(VA),reserve
,,4,保卫,保衛,băowèi ,(VA),defend
,,4,保障,保障,băozhàng ,(N),assure
,,4,保障,保障,băozhàng ,(VA),assure
,,4,宝宝,寶寶,băobao,(N),baby
,,4,抱,抱,bào ,(VS),hug
,,4,报,報,bào ,(VA),report
,,4,报仇,報仇,bàochóu,(VA),revenge
,,4,报答,報答,bàodá,(VA),repay
,,4,报导,報導,bàodăo,(VA),report
,,4,报到,報到,bàodào,(VA),check in
,,4,报警,報警,bàojĭng ,(VA),call the police
,,4,报社,報社,bàoshè ,(N),newspaper
,,4,暴力,暴力,bàolì ,(N),violence
,,4,暴躁,暴躁,bàozào ,(VS),irritable
,,4,爆炸,爆炸,bàozhà ,(VS),explode
,,4,悲剧,悲劇,bēijù ,(N),tragedy
,,4,悲痛,悲痛,bēitòng ,(VS),sorrow
,,4,倍,倍,bèi ,(N),doubling
,,4,备,備,bèi ,(VA),prepare
,,4,背面,背面,bèimiàn ,(N),back
,,4,奔,奔,bēn ,(VA),run
,,4,奔跑,奔跑,bēnpăo ,(VA),run
,,4,本来,本來,běnlái ,(VS),originally
,,4,本领,本領,běnlĭng,(N),ability
,,4,本身,本身,běnshēn ,(N),itself
,,4,本土,本土,běntŭ ,(N),homeland
,,4,笨重,笨重,bènzhòng ,(VS),bulky
,,4,比,比,bĭ,(VA),compare
,,4,比方,比方,bĭfāng ,(N),analogy
,,4,比方(说),比方(說),bĭfāng(shūo),(Prep),for example)
,,4,比较,比較,bǐjiào ,(VA),compare
,,4,比较,比較,bĭjiào ,(N),compare
,,4,比例,比例,bĭlì ,(N),proportion
,,4,彼此,彼此,bĭcĭ ,(N),each other
,,4,笔,筆,bĭ,(M),pen
,,4,笔记,筆記,bĭjì ,(N),notes
,,4,笔试,筆試,bĭshì ,(N),written examination
,,4,笔试,筆試,bĭshì ,(VA),written examination
,,4,闭,閉,bì ,(VA),close
,,4,必须,必須,bìxū ,(VS),must
,,4,必要,必要,bìyào ,(N),need
,,4,编,編,biān ,(VA),edition
,,4,扁,扁,biăn ,(VS),flat
,,4,便,便,biàn ,(Adv),be
,,4,便利,便利,biànlì ,(VS),convenience
,,4,变动,變動,biàndòng ,(N),change
,,4,变动,變動,biàndòng ,(VS),change
,,4,标题,標題,biāotí ,(N),title
,,4,标志,標誌,biāozhì ,(N),signs
,,4,表格,表格,biăogé ,(N),sheet
,,4,表情,表情,biăoqíng ,(N),expression
,,4,表扬,表揚,biăoyáng ,(VA),praise
,,4,冰,冰,bīng ,(VS),ice
,,4,丙,丙,bĭng ,(Det),campaign
,,4,并,並,bìng ,(Adv),and
,,4,并,並,bìng ,(Conj),and
,,4,并且,並且,bìngqiě ,(Conj),and
,,4,病毒,病毒,bìngdú ,(N),virus
,,4,病房,病房,bìngfáng ,(N),ward
,,4,拨,撥,bō ,(VA),dial
,,4,菠菜,菠菜,bōcài ,(N),spinach
,,4,波动,波動,bōdòng ,(VA),fluctuation
,,4,玻璃,玻璃,bōlí ,(N),glass
,,4,薄,薄,bó ,(VS),thin
,,4,薄弱,薄弱,bóruò ,(VS),weak
,,4,伯父,伯父,bófù ,(N),uncle
,,4,伯母,伯母,bómŭ ,(N),aunt
,,4,不大,不大,búdà ,(Adv),not big
,,4,不当,不當,búdàng ,(VS),improper
,,4,不到,不到,búdào ,(VS),not
,,4,不顾,不顧,búgù ,(VS),regardless of
,,4,不过,不過,búguò ,(Adv),but
,,4,不见得,不見得,bújiàndé ,(Adv),not necessarily
,,4,捕,捕,bŭ ,(VA),catch
,,4,补,補,bŭ ,(VA),repair
,,4,补偿,補償,bŭcháng ,(VA),compensate
,,4,补充,補充,bŭchōng ,(VA),replenish
,,4,补课,補課,bŭkè ,(VA),make up for lessons
,,4,补习,補習,bŭxí ,(VA),tutor
,,4,补助,補助,bŭzhù ,(N),auxiliary
,,4,补助,補助,bŭzhù ,(VA),auxiliary
,,4,步,步,bù ,(M),step
,,4,不安,不安,bùān ,(VS),anxiety
,,4,不成,不成,bùchéng ,(VS),not
,,4,不得已,不得已,bùdéyĭ,(VS),as a last resort
,,4,不敢当,不敢當,bùgăndāng ,(VS),dare not
,,4,不仅,不僅,bùjĭn ,(Conj),not only
,,4,不良,不良,bùliáng,(VS),bad
,,4,不平,不平,bùpíng ,(VS),uneven
,,4,不然,不然,bùrán ,(Conj),otherwise
,,4,不如,不如,bùrú ,(VS),not as good as
,,4,不许,不許,bùxŭ ,(Adv),not allowed
,,4,不宜,不宜,bùyí ,(VS),not suitable
,,4,不由得,不由得,bùyóude ,(Adv),can't help but get
,,4,不止,不止,bùzhǐ ,(VS),more than
,,4,部队,部隊,bùduì ,(N),force
,,4,部长,部長,bùzhăng ,(N),minister
,,4,布/布告,布/佈告,bùgào,(N),cloth/cloth notice
,,4,布/布告栏,布/佈告欄,bùgàolán ,(N),cloth/cloth notice board
,,4,财产,財產,cáichăn ,(N),property
,,4,财富,財富,cáifù ,(N),wealth
,,4,才能,才能,cáinéng ,(N),talent
,,4,裁判,裁判,cáipàn ,(N),trial
,,4,裁员,裁員,cáiyuán ,(VA),lay off
,,4,踩,踩,căi ,(VA),step on
,,4,采,採,căi ,(VA),pick
,,4,采购,採購,căigòu ,(VA),purchase
,,4,彩色,彩色,căisè ,(VS),color
,,4,参与,參與,cānyù ,(VA),participate
,,4,蚕,蠶,cán ,(N),silkworm
,,4,惭愧,慚愧,cánkuì ,(VS),ashamed
,,4,惨,慘,căn ,(VS),awful
,,4,仓库,倉庫,cāngkù ,(N),storehouse
,,4,藏,藏,cáng ,(VA),tibetan
,,4,操心,操心,cāoxīn ,(VS),worry
,,4,操作,操作,cāozuò ,(VA),operate
,,4,册,冊,cè ,(M),book
,,4,策略,策略,cèlüè ,(N),strategy
,,4,测量,測量,cèliáng ,(VA),measurement
,,4,测试,測試,cèshì ,(VA),test
,,4,测验,測驗,cèyàn ,(N),test
,,4,测验,測驗,cèyàn ,(VA),test
,,4,差,差,chā,(N),difference
,,4,差错,差錯,chācuò ,(N),error
,,4,差距,差距,chājù ,(N),gap
,,4,插,插,chā ,(VA),insert
,,4,插花,插花,chāhuā ,(VA),flower arrangement
,,4,插图,插圖,chātú ,(N),illustration
,,4,茶馆/茶馆儿,茶館/茶館兒,cháguăn/cháguănr,(N),tea house/tea pavilion
,,4,茶会,茶會,cháhuì ,(N),tea party
,,4,茶叶,茶葉,cháyè ,(N),tea
,,4,拆,拆,chāi ,(VA),dismantle
,,4,产,產,chăn ,(VA),produce
,,4,产量,產量,chănliàng ,(N),yield
,,4,产业,產業,chănyè ,(N),industry
,,4,尝/尝,嘗/嚐,cháng,(VA),taste
,,4,尝/尝试,嘗/嚐試,chángshì ,(N),try
,,4,常识,常識,chángshì ,(N),common sense
,,4,长处,長處,chángchù ,(N),strength
,,4,长度,長度,chángdù ,(N),length
,,4,长方形,長方形,chángfāngxíng ,(N),rectangle
,,4,长久,長久,chángjiŭ ,(VS),long
,,4,长途,長途,chángtú ,(VS),long haul
,,4,场,場,chăng ,(M),field
,,4,场地,場地,chăngdì ,(N),site
,,4,场合,場合,chănghé ,(N),case
,,4,场所,場所,chăngsuŏ ,(N),place
,,4,厂商,廠商,chăngshāng ,(N),manufacturer
,,4,抄,抄,chāo ,(VA),copy
,,4,钞票,鈔票,chāopiào ,(N),banknote
,,4,超出,超出,chāochū ,(VS),excess
,,4,超人,超人,chāorén ,(N),superman
,,4,超越,超越,chāoyuè ,(VA),surpass
,,4,超重,超重,chāozhòng ,(VS),overweight
,,4,朝,朝,cháo ,(Prep),morning
,,4,潮流,潮流,cháoliú ,(N),trend
,,4,潮湿/湿,潮溼/濕,cháoshī ,(VS),wet/wet
,,4,吵闹,吵鬧,chăonào ,(VA),noisy
,,4,车票,車票,chēpiào ,(N),ticket
,,4,扯,扯,chě,(VA),pull
,,4,彻底,徹底,chèdǐ ,(VS),thorough
,,4,沉,沉,chén ,(VA),sink
,,4,陈列,陳列,chénliè ,(VA),display
,,4,称,稱,chēng ,(VA),say
,,4,撑,撐,chēng ,(VA),support
,,4,成,成,chéng ,(M),become
,,4,成,成,chéng ,(VS),become
,,4,成本,成本,chéngběn ,(N),cost
,,4,成分/份,成分/份,chéngfèn ,(N),component
,,4,成交,成交,chéngjiāo ,(VA),make a deal
,,4,成立,成立,chénglì ,(VA),establish
,,4,成天,成天,chéngtiān ,(Adv),all day long
,,4,成为,成為,chéngwéi ,(VA),become
,,4,成语,成語,chéngyŭ ,(N),idiom
,,4,乘,乘,chéng ,(VA),take
,,4,乘客,乘客,chéngkè ,(N),passenger
,,4,诚恳,誠懇,chéngkěn ,(VS),sincere
,,4,诚意,誠意,chéngyì ,(N),sincerity
,,4,呈现,呈現,chéngxiàn ,(VS),present
,,4,程序,程序,chéngxù ,(N),program
,,4,吃亏,吃虧,chīkuī ,(VS),suffer
,,4,迟,遲,chí ,(VS),late
,,4,迟早,遲早,chízăo ,(Adv),sooner or later
,,4,尺寸,尺寸,chĭcùn ,(N),size
,,4,翅膀,翅膀,chìbăng ,(N),wing
,,4,冲,沖,chōng ,(VA),offshore
,,4,充分/份,充分/份,chōngfèn ,(VS),sufficient
,,4,充满,充滿,chōngmăn ,(VS),full
,,4,充足,充足,chōngzú ,(VS),adequate
,,4,重,重,chóng ,(Adv),heavy
,,4,崇拜,崇拜,chóngbài ,(VS),worship
,,4,崇高,崇高,chónggāo ,(VS),lofty
,,4,抽屉,抽屜,chōutì ,(N),drawer
,,4,愁,愁,chóu ,(VS),worry
,,4,出,出,chū ,(VS),out
,,4,出产,出產,chūchăn  ,(VS),produce
,,4,出境,出境,chūjìng ,(VA),exit
,,4,出口,出口,chūkŏu ,(VA),exit
,,4,出色,出色,chūsè ,(VS),outstanding
,,4,出身,出身,chūshēn ,(VS),where one is from
,,4,出事,出事,chūshì ,(VS),cause
,,4,出售,出售,chūshòu ,(VA),sell
,,4,出席,出席,chūxí ,(VA),attend
,,4,出院,出院,chūyuàn ,(VA),discharge
,,4,初,初,chū ,(Adv),first time
,,4,初步,初步,chūbù ,(Adv),preliminary
,,4,初步,初步,chūbù ,(VS),preliminary
,,4,初级,初級,chūjí ,(VS),primary
,,4,除,除,chú ,(Prep),remove
,,4,除,除,chú ,(VA),remove
,,4,除,除,chú ,(VS),remove
,,4,除非,除非,chúfēi ,(Conj),unless
,,4,储存,儲存,chúcún ,(VA),store
,,4,储蓄,儲蓄,chúxù ,(VA),savings
,,4,处,處,chŭ ,(VA),place
,,4,处罚,處罰,chŭfá ,(VA),punish
,,4,处,處,chù ,(M),place
,,4,处处,處處,chùchù ,(Adv),everywhere
,,4,传,傳,chuán ,(VA),pass
,,4,传播,傳播,chuánbò ,(VA),spread
,,4,传达,傳達,chuándá ,(VA),convey
,,4,传单,傳單,chuándān ,(N),leaflet
,,4,传染,傳染,chuánrăn ,(VA),infect
,,4,传说,傳說,chuánshuō ,(N),legend
,,4,传说,傳說,chuánshuō ,(VA),legend
,,4,传送,傳送,chuánsòng ,(VA),transmit
,,4,传统,傳統,chuántŏng ,(N),tradition
,,4,传真,傳真,chuánzhēn ,(VA),fax
,,4,窗口,窗口,chuāngkŏu ,(N),window
,,4,床,床,chuáng ,(M),floor
,,4,床单,床單,chuángdān ,(N),sheet
,,4,幢,幢,chuáng ,(M),building
,,4,闯,闖,chuăng ,(VA),break through
,,4,创作,創作,chuàngzuò ,(N),creation
,,4,春季,春季,chūnjì ,(N),spring
,,4,春假,春假,chūnjià ,(N),spring vacation
,,4,纯,純,chún ,(VS),pure
,,4,磁带,磁帶,cídài ,(N),tape
,,4,词典,詞典,cídiăn ,(N),dictionary
,,4,词汇,詞彙,cíhuì ,(N),vocabulary
,,4,辞职,辭職,cízhí ,(VA),resign
,,4,此外,此外,cĭwài ,(Conj),also
,,4,刺,刺,cì ,(VA),prick
,,4,刺激,刺激,cìjī ,(VA),stimulate
,,4,次数,次數,cìshù ,(N),frequency
,,4,从,從,cóng ,(Adv),from
,,4,从此,從此,cóngcĭ,(Adv),from then on
,,4,从没,從沒,cóngméi ,(Adv),never
,,4,从事,從事,cóngshì ,(VS),engage in
,,4,凑,湊,còu ,(VA),make up
,,4,粗,粗,cū ,(VS),thick
,,4,粗心,粗心,cūxīn ,(VS),careless
,,4,促进,促進,cùjìn ,(VS),promote
,,4,催,催,cuī ,(VA),urge
,,4,存款,存款,cúnkuăn ,(N),deposit
,,4,搓,搓,cuō ,(VA),twist
,,4,错过,錯過,cuòguò ,(VS),miss
,,4,错字,錯字,cuòzì ,(N),wrong word
,,4,措施,措施,cuòshī ,(N),measure
,,4,答,答,dá ,(VA),answer
,,4,答案,答案,dáàn ,(N),answer
,,4,达到,達到,dádào ,(VS),achieve
,,4,打,打,dă ,(M),beat
,,4,打扮,打扮,dăbàn ,(VA),dress up
,,4,打包,打包,dăbāo ,(VA),pack
,,4,打断,打斷,dăduàn ,(VA),interrupt
,,4,打扰,打擾,dărăo ,(VA),disturb
,,4,打算,打算,dăsuàn ,(N),intend
,,4,打招呼,打招呼,dăzhāohū ,(VA),greet
,,4,打针,打針,dăzhēn ,(VA),inject
,,4,打字,打字,dăzì ,(VA),type
,,4,大半,大半,dàbàn ,(Det),mostly
,,4,大便,大便,dàbiàn ,(N),stool
,,4,大胆,大膽,dàdăn ,(VS),bold
,,4,大地,大地,dàdì ,(N),land
,,4,大都,大都,dàdōu ,(Adv),most
,,4,大哥,大哥,dàgē ,(N),big brother
,,4,大哥大,大哥大,dàgēdà ,(N),big brother
,,4,大街,大街,dàjiē ,(N),street
,,4,大力,大力,dàlì ,(Adv),vigorously
,,4,大量,大量,dàliàng ,(Det),large amount
,,4,大脑,大腦,dànăo ,(N),brain
,,4,大清早,大清早,dàqīngzăo ,(N),in the morning
,,4,大嫂,大嫂,dàsăo ,(N),big sister -in -law
,,4,大腿,大腿,dàtuĭ ,(N),thigh
,,4,大型,大型,dàxíng ,(VS),large
,,4,大意,大意,dàyì ,(VS),main idea
,,4,大有,大有,dàyŏu ,(VS),great
,,4,大致,大致,dàzhì ,(Adv),approximately
,,4,大众,大眾,dàzhòng ,(N),public
,,4,大自然,大自然,dàzìrán ,(N),nature
,,4,待会/待会儿,待會/待會兒,dāihuĭ/dāihuĭr,(Adv),later
,,4,待,待,dài,(VA),treat
,,4,代,代,dài ,(N),generation
,,4,代,代,dài ,(VA),generation
,,4,代表,代表,dàibiăo ,(VS),represent
,,4,代沟,代溝,dàigōu ,(N),exchanges
,,4,代价,代價,dàijià ,(N),cost
,,4,代理,代理,dàilĭ ,(VA),acting
,,4,带动,帶動,dàidòng ,(VA),drive
,,4,带路,帶路,dàilù ,(VA),lead the way
,,4,带子,帶子,dàizi ,(N),tape
,,4,大夫,大夫,dàifū ,(N),doctor
,,4,贷款,貸款,dàikuăn ,(N),loan
,,4,贷款,貸款,dàikuăn ,(VA),loan
,,4,待遇,待遇,dàiyù ,(N),treatment
,,4,单,單,dān ,(Adv),one
,,4,单调,單調,dāndiào ,(VS),monotonous
,,4,单位,單位,dānwèi ,(N),unit
,,4,单子,單子,dānzi ,(N),order
,,4,担保,擔保,dānbăo ,(VA),guarantee
,,4,耽误,耽誤,dānwù ,(VA),hold up
,,4,胆量,膽量,dănliàng ,(N),courage
,,4,胆小,膽小,dănxiăo,(VS),timid
,,4,蛋白质,蛋白質,dànbáizhí ,(N),protein
,,4,诞生,誕生,dànshēng ,(VA),birth
,,4,当初,當初,dāngchū ,(N),at first
,,4,当时,當時,dāngshí ,(N),then
,,4,当选,當選,dāngxuăn ,(VA),be elected
,,4,当中,當中,dāngzhōng ,(N),among
,,4,挡,擋,dăng ,(VA),block
,,4,档案,檔案,dăngàn ,(N),file
,,4,当,當,dàng ,(VA),when
,,4,倒楣,倒楣,dăoméi ,(VS),fall down
,,4,导演,導演,dăoyăn ,(VA),director
,,4,导游,導遊,dăoyóu ,(N),tourist guide
,,4,倒,倒,dào ,(VA),fall
,,4,道,道,dào ,(M),road
,,4,道路,道路,dàolù ,(N),the way
,,4,到达,到達,dàodá ,(VA),arrive
,,4,得分,得分,défēn ,(VS),score
,,4,得奖,得獎,déjiăng ,(VA),win a prize
,,4,得了,得了,déle ,(VS),get
,,4,得罪,得罪,dézuì ,(VA),offend
,,4,登,登,dēng ,(VA),obey
,,4,登记,登記,dēngjì ,(VA),register
,,4,登山,登山,dēngshān ,(VA),mountain climbing
,,4,等不及,等不及,děngbùjí ,(VA),can't wait
,,4,等到,等到,děngdào ,(Prep),wait until
,,4,等级,等級,děngjí ,(N),grade
,,4,等于,等於,děngyú ,(VA),equal
,,4,凳子,凳子,dèngzi ,(N),stool
,,4,滴,滴,dī ,(M),drop
,,4,低潮,低潮,dīcháo,(N),low tide
,,4,的确,的確,díquè ,(Adv),indeed
,,4,抵,抵,dĭ,(VA),discharge
,,4,抵抗,抵抗,dĭkàng ,(VA),resistance
,,4,递,遞,dì ,(VA),hand over
,,4,地面,地面,dìmiàn ,(N),ground
,,4,地毯,地毯,dìtăn ,(N),carpet
,,4,地下,地下,dìxià ,(VS),underground
,,4,地震,地震,dìzhèn ,(VA),earthquake
,,4,典礼,典禮,diănlĭ ,(N),ceremony
,,4,典型,典型,diănxíng ,(VS),typical
,,4,点燃,點燃,diănrán ,(VA),ignite
,,4,点头,點頭,diăntóu ,(VA),nod
,,4,垫,墊,diàn ,(VA),pad
,,4,电报,電報,diànbào ,(N),telegraph
,,4,电动,電動,diàndòng ,(VS),electric
,,4,电扇,電扇,diànshàn ,(N),electric fan
,,4,电视台,電視台,diànshìtái ,(N),television station
,,4,电台,電台,diàntái ,(N),radio station
,,4,电线,電線,diànxiàn ,(N),electric wire
,,4,电子,電子,diànzĭ,(N),electronic
